objectID,objectType,playerID,handedness,gender,ethnicity,race,allModelsBrent,allModelsGabe,allModelsMegan,allModelsMelody
1623,snail ,0,2,1,1,2,-1,-1,-1,-1
1622,shirt ,0,2,1,1,2,0,0,0,0
1621,basket ,0,2,1,1,2,0,0,0,0
1620,shack ,0,2,1,1,2,0,0,0,0
1619,lettuce ,0,2,1,1,2,0,0,0,0
1618,squid ,0,2,1,1,2,0,-1,-1,-1
1617,desk ,0,2,1,1,2,0,0,-1,-1
1616,radio ,0,2,1,1,2,0,0,0,0
1615,drum ,0,2,1,1,2,0,0,0,0
1614,harpsichord ,0,2,1,1,2,-1,0,-1,1
1613,pie ,0,2,1,1,2,0,0,0,0
1612,onions ,0,2,1,1,2,1,0,0,0
1611,platypus ,0,2,1,1,2,1,1,1,0
1610,card_(greeting) ,0,2,1,1,2,0,1,0,0
1609,python ,0,2,1,1,2,1,0,0,-1
1608,penguin ,0,2,1,1,2,0,0,0,0
1607,sink ,0,2,1,1,2,0,0,0,0
1606,lamb ,0,2,1,1,2,-1,-1,-1,0
1605,fridge ,0,2,1,1,2,-1,0,-1,0
1604,zebra ,0,2,1,1,2,-1,-1,-1,0
1603,hoe ,0,2,1,1,2,1,0,-1,0
1602,stick ,0,2,1,1,2,0,0,0,0
1601,rock ,0,2,1,1,2,0,0,0,0
1600,brush ,0,2,1,1,2,0,0,0,0
1599,saxophone ,0,2,1,1,2,1,0,0,0
1598,curtains ,0,2,1,1,2,0,0,0,0
1597,gun ,0,2,1,1,2,1,1,1,1
1596,raspberry ,0,2,1,1,2,0,0,0,0
1595,dagger ,0,2,1,1,2,0,0,0,0
1594,bluejay ,0,2,1,1,2,1,0,0,0
1593,giraffe ,0,2,1,1,2,1,1,1,1
1592,onions ,0,2,1,1,2,0,0,0,0
1591,garage ,0,2,1,1,2,0,0,0,0
1590,buffalo ,0,2,1,1,2,1,1,1,1
1589,cranberry ,0,2,1,1,2,0,0,0,0
1588,pine ,0,2,1,1,2,0,0,0,0
1587,ship ,0,2,1,1,2,0,0,0,0
1586,cherry ,0,2,1,1,2,0,0,0,0
1585,nightingale ,0,2,1,1,2,0,0,0,-1
1584,gate ,0,2,1,1,2,0,0,0,0
1583,doorknob ,0,2,1,1,2,0,0,0,0
1582,starling ,0,2,1,1,2,0,0,0,0
1581,olive ,0,2,1,1,2,0,0,0,0
1580,earmuffs ,0,2,1,1,2,0,0,0,0
1579,magazine ,0,2,1,1,2,0,0,0,0
1578,lemon ,0,2,1,1,2,0,0,0,0
1577,seal ,0,2,1,1,2,1,1,1,0
1576,catfish ,0,2,1,1,2,1,0,1,1
1575,pelican ,0,2,1,1,2,1,1,1,0
1574,emu ,0,2,1,1,2,1,1,1,0
1573,chain ,0,2,1,1,2,0,0,0,0
1572,cod ,0,2,1,1,2,1,0,0,1
1571,trolley ,0,2,1,1,2,0,0,0,0
1570,corn ,0,2,1,1,2,0,0,0,0
1569,shed ,0,2,1,1,2,0,0,0,0
1568,ant ,0,2,1,1,2,1,0,1,0
1567,clock ,0,2,1,1,2,0,0,0,0
1566,drum ,0,2,1,1,2,0,0,0,0
1565,leopard ,0,2,1,1,2,1,1,1,1
1564,goat ,0,2,1,1,2,0,0,0,0
1563,tack ,0,2,1,1,2,-1,0,0,0
1562,skis ,0,2,1,1,2,-1,0,0,-1
1561,cake ,0,2,1,1,2,0,0,0,0
1560,coyote ,0,2,1,1,2,0,0,1,1
1559,crocodile ,0,2,1,1,2,-1,0,0,1
1558,menu ,0,2,1,1,2,0,0,1,0
1557,drill ,0,2,1,1,2,0,0,0,1
1556,book ,0,2,1,1,2,0,0,0,0
1555,saucer ,0,2,1,1,2,0,0,0,0
1554,microwave ,0,2,1,1,2,1,0,0,0
1553,coin ,0,2,1,1,2,0,0,0,0
1552,brick ,0,2,1,1,2,0,0,-1,1
1551,snail ,0,2,1,1,2,1,1,1,0
1550,board_(black) ,0,2,1,1,2,0,0,0,0
1549,saddle ,0,2,1,1,2,0,0,0,0
1548,cap_(hat) ,0,2,1,1,2,0,1,0,0
1547,catfish ,0,2,1,1,2,0,0,0,0
1546,shirt ,0,2,1,1,2,0,0,0,0
1545,dishwasher ,0,2,1,1,2,0,0,0,0
1544,leopard ,0,2,1,1,2,0,1,1,0
1543,rattlesnake ,0,2,1,1,2,-1,0,0,0
1542,wheelbarrow ,0,2,1,1,2,0,0,1,0
1541,bedroom ,0,2,1,1,2,0,0,0,0
1540,spear ,0,2,1,1,2,0,0,0,0
1539,spoon ,0,2,1,1,2,0,0,0,0
1538,blender ,0,2,1,1,2,0,0,0,0
1537,beehive ,0,2,1,1,2,0,0,0,0
1536,lamb ,0,2,1,1,2,1,1,1,1
1535,cantaloupe ,0,2,1,1,2,0,0,0,0
1534,raisin ,0,2,1,1,2,0,0,1,0
1533,cabbage ,0,2,1,1,2,0,0,-1,0
1532,grenade ,0,2,1,1,2,0,0,1,1
1531,guitar ,0,2,1,1,2,0,0,0,0
1530,barrel ,0,2,1,1,2,0,0,-1,1
1529,fan_(appliance) ,0,2,1,1,2,0,0,0,0
1528,cushion ,0,2,1,1,2,0,0,0,0
1527,corn ,0,2,1,1,2,1,1,0,-1
1526,harmonica ,0,2,1,1,2,0,0,0,0
1525,bathtub ,0,2,1,1,2,1,0,0,0
1524,motorcycle ,0,2,1,1,2,1,1,1,0
1523,sandpaper ,0,2,1,1,2,0,0,0,0
1522,cage ,0,2,1,1,2,0,0,0,0
1521,shield ,0,2,1,1,2,0,0,-1,0
1520,sink ,0,2,1,1,2,0,0,0,0
1519,chapel ,0,2,1,1,2,-1,-1,0,0
1518,lettuce ,0,2,1,1,2,0,0,0,0
1517,sled ,0,2,1,1,2,1,1,1,0
1516,parakeet ,0,2,1,1,2,-1,0,1,0
1515,vest ,0,2,1,1,2,0,0,0,0
1514,submarine ,0,2,1,1,2,0,0,0,0
1513,butterfly ,0,2,1,1,2,0,0,0,0
1512,cupboard ,0,2,1,1,2,1,0,1,1
1511,blueberry ,0,2,1,1,2,0,0,-1,0
1510,gun ,0,2,1,1,2,1,1,1,1
1509,bomb ,0,2,1,1,2,0,0,0,0
1508,toy ,0,2,1,1,2,-1,1,-1,0
1507,raspberry ,0,2,1,1,2,0,0,0,0
1506,pepper ,0,2,1,1,2,0,0,1,-1
1505,bat_(baseball) ,0,2,1,1,2,0,0,0,0
1504,parsley ,0,2,1,1,2,0,0,0,0
1503,orange ,0,2,1,1,2,0,0,0,0
1502,worm ,0,2,1,1,2,0,0,0,0
1501,subway ,0,2,1,1,2,-1,-1,0,0
1500,shed ,0,2,1,1,2,0,0,0,0
1499,buzzard ,0,2,1,1,2,0,0,0,0
1498,gloves ,0,2,1,1,2,0,0,0,-1
1497,trout ,0,2,1,1,2,-1,0,-1,0
1496,onions ,0,2,1,1,2,0,0,0,0
1495,hyena ,0,2,1,1,2,0,0,0,0
1494,clock ,0,2,1,1,2,0,0,1,0
1493,caribou ,0,2,1,1,2,1,1,1,1
1492,porcupine ,0,2,1,1,2,0,0,-1,0
1491,cellar ,0,2,1,1,2,0,0,0,0
1490,seaweed ,0,2,1,1,2,0,0,0,0
1489,lemon ,0,2,1,1,2,0,0,0,0
1488,machete ,0,2,1,1,2,0,0,0,0
1487,sink ,0,2,1,1,2,-1,-1,-1,-1
1486,mat ,0,2,1,1,2,0,0,0,0
1485,blender ,0,2,1,1,2,0,0,0,0
1484,buckle ,0,2,1,1,2,0,0,0,0
1483,otter ,0,2,1,1,2,0,0,0,0
1482,pot ,0,2,1,1,2,1,1,1,0
1481,couch ,0,2,1,1,2,0,0,0,0
1480,pencil ,0,2,1,1,2,0,0,0,0
1479,broccoli ,0,2,1,1,2,0,0,0,0
1478,stove ,0,2,1,1,2,0,0,0,0
1477,pie ,0,2,1,1,2,0,0,0,0
1476,faucet ,0,2,1,1,2,-1,-1,-1,0
1475,pumpkin ,0,2,1,1,2,0,0,0,0
1474,racquet ,0,2,1,1,2,0,0,0,0
1473,bat_(animal) ,0,2,1,1,2,0,0,0,0
1472,emerald ,0,2,1,1,2,0,0,0,0
1471,thimble ,0,2,1,1,2,0,0,0,0
1470,tortoise ,0,2,1,1,2,0,0,0,0
1469,bazooka ,0,2,1,1,2,-1,-1,-1,0
1468,crossbow ,0,2,1,1,2,1,0,0,0
1467,shawl ,0,2,1,1,2,0,0,-1,0
1466,lettuce ,0,2,1,1,2,0,0,0,0
1465,axe ,0,2,1,1,2,0,0,0,0
1464,bear ,0,2,1,1,2,-1,-1,-1,0
1463,toad ,0,2,1,1,2,0,0,0,0
1462,bouquet ,0,2,1,1,2,0,0,0,0
1461,tap ,0,2,1,1,2,-1,-1,-1,-1
1460,scarf ,0,2,1,1,2,0,0,0,0
1459,oriole ,0,2,1,1,2,-1,-1,-1,0
1458,honeydew ,0,2,1,1,2,0,0,0,0
1457,fridge ,0,2,1,1,2,1,0,0,1
1456,shovel ,0,2,1,1,2,0,0,0,0
1455,dress ,0,2,1,1,2,0,0,0,0
1454,tank_(army) ,0,2,1,1,2,-1,-1,-1,-1
1453,bike ,0,2,1,1,2,1,1,0,0
1452,partridge ,0,2,1,1,2,1,1,-1,-1
1451,bracelet ,0,2,1,1,2,0,0,0,0
1450,racquet ,0,2,1,1,2,0,0,0,0
1449,birch ,0,2,1,1,2,0,0,0,0
1448,stone ,0,2,1,1,2,0,0,0,0
1447,pajamas ,0,2,1,1,2,0,0,0,0
1446,worm ,0,2,1,1,2,0,0,0,0
1445,submarine ,0,2,1,1,2,1,1,1,1
1444,dolphin ,0,2,1,1,2,1,1,1,1
1443,crowbar ,0,2,1,1,2,1,1,-1,0
1442,asparagus ,0,2,1,1,2,0,0,0,0
1441,prune ,0,2,1,1,2,0,0,0,0
1440,woodpecker ,0,2,1,1,2,1,1,1,0
1439,giraffe ,0,2,1,1,2,1,1,1,0
1438,nectarine ,0,2,1,1,2,0,0,0,0
1437,grapefruit ,0,2,1,1,2,0,0,0,0
1436,buffalo ,0,2,1,1,2,1,1,1,0
1435,fridge ,0,2,1,1,2,1,0,-1,0
1434,hatchet ,0,2,1,1,2,1,1,1,1
1433,drapes ,0,2,1,1,2,0,0,0,0
1432,cork ,0,2,1,1,2,0,0,0,0
1431,grater ,0,2,1,1,2,0,0,0,0
1430,hamster ,0,2,1,1,2,1,1,1,1
1429,doll ,0,2,1,1,2,0,0,0,0
1428,octopus ,0,2,1,1,2,1,0,0,0
1427,thermometer ,0,2,1,1,2,0,0,0,0
1426,dunebuggy ,0,2,1,1,2,1,1,1,1
1425,pipe ,0,2,1,1,2,0,0,0,0
1424,anchor ,0,2,1,1,2,-1,-1,-1,-1
1423,pan ,0,2,1,1,2,0,0,0,0
1422,pot ,0,2,1,1,2,1,1,-1,0
1421,cow ,0,2,1,1,2,1,1,1,0
1420,board_(wood) ,0,2,1,1,2,0,0,0,0
1419,pyramid ,0,2,1,1,2,0,0,-1,0
1418,faucet ,0,2,1,1,2,-1,-1,-1,0
1417,pepper ,0,2,1,1,2,0,0,0,0
1416,tortoise ,0,2,1,1,2,1,1,1,1
1415,skis ,0,2,1,1,2,0,0,0,0
1414,razor ,0,2,1,1,2,0,0,0,0
1413,housefly ,0,2,1,1,2,1,1,1,0
1412,saddle ,0,2,1,1,2,0,0,0,0
1411,catfish ,0,2,1,1,2,-1,1,1,-1
1410,violin ,0,2,1,1,2,0,0,0,0
1409,doll ,0,2,1,1,2,0,0,0,0
1408,baton ,0,2,1,1,2,0,0,0,0
1407,python ,0,2,1,1,2,1,1,1,-1
1406,tangerine ,0,2,1,1,2,0,0,0,0
1405,nectarine ,0,2,1,1,2,0,0,0,0
1404,marble ,0,2,1,1,2,0,0,0,0
1403,coyote ,0,2,1,1,2,1,1,1,1
1402,canary ,0,2,1,1,2,1,1,1,0
1401,cabinet ,0,2,1,1,2,0,0,0,0
1400,scarf ,0,2,1,1,2,0,0,0,0
1399,ruler ,0,2,1,1,2,0,0,0,0
1398,oak ,0,2,1,1,2,0,0,0,1
1397,bureau ,0,2,1,1,2,0,0,0,0
1396,duck ,0,2,1,1,2,1,1,1,0
1395,rocker ,0,2,1,1,2,1,1,1,1
1394,church ,0,2,1,1,2,0,0,0,0
1393,shoes ,0,2,1,1,2,0,0,1,0
1392,clarinet ,0,2,1,1,2,0,0,0,0
1391,pot ,0,2,1,1,2,1,-1,-1,-1
1390,banana ,0,2,1,1,2,1,0,-1,1
1389,lamp ,0,2,1,1,2,0,0,0,0
1388,tape_(scotch) ,0,2,1,1,2,1,1,1,0
1387,bucket ,0,2,1,1,2,0,0,0,0
1386,cantaloupe ,0,2,1,1,2,0,0,0,0
1385,cathedral ,0,2,1,1,2,0,0,0,0
1384,pyramid ,0,2,1,1,2,0,0,0,0
1383,nightgown ,0,2,1,1,2,0,0,0,0
1382,grape ,0,2,1,1,2,0,0,0,0
1381,cantaloupe ,0,2,1,1,2,0,0,0,0
1380,radish ,0,2,1,1,2,0,0,0,0
1379,peas ,0,2,1,1,2,0,0,0,0
1378,cheese ,0,2,1,1,2,0,0,0,-1
1377,grapefruit ,0,2,1,1,2,0,0,0,0
1376,submarine ,0,2,1,1,2,1,0,0,-1
1375,sparrow ,0,2,1,1,2,1,1,1,0
1374,fork ,0,2,1,1,2,0,0,0,0
1373,alligator ,0,2,1,1,2,-1,-1,-1,0
1372,slingshot ,0,2,1,1,2,1,0,-1,0
1371,freezer ,0,2,1,1,2,1,1,1,0
1370,bus ,0,2,1,1,2,1,1,1,0
1369,biscuit ,0,2,1,1,2,0,0,0,0
1368,blackbird ,0,2,1,1,2,1,1,1,1
1367,giraffe ,0,2,1,1,2,1,1,1,1
1366,crab ,0,2,1,1,2,1,0,1,0
1365,elephant ,0,2,1,1,2,1,1,1,0
1364,rifle ,0,2,1,1,2,1,1,1,0
1363,book ,0,2,1,1,2,0,1,0,0
1362,plug_(electric) ,0,2,1,1,2,0,0,1,1
1361,bullet ,0,2,1,1,2,1,1,1,0
1360,card_(greeting) ,0,2,1,1,2,0,0,0,1
1359,mushroom ,0,2,1,1,2,0,0,0,0
1358,seagull ,0,2,1,1,2,1,1,1,1
1357,pipe_(smoking) ,0,2,1,1,2,1,1,-1,1
1356,avocado ,0,2,1,1,2,0,0,0,0
1355,pigeon ,0,2,1,1,2,1,1,1,1
1354,strainer ,0,2,1,1,2,0,0,0,0
1353,jeep ,0,2,1,1,2,1,1,1,0
1352,crocodile ,0,2,1,1,2,1,1,1,1
1351,banner ,0,2,1,1,2,1,1,1,0
1350,pearl ,0,2,1,1,2,0,0,0,0
1349,camel ,0,2,1,1,2,0,0,0,0
1348,honeydew ,0,2,1,1,2,0,0,0,0
1347,parsley ,0,2,1,1,2,0,0,0,0
1346,hyena ,0,2,1,1,2,0,0,0,0
1345,belt ,0,2,1,1,2,0,0,0,0
1344,bullet ,0,2,1,1,2,1,0,1,1
1343,ambulance ,0,2,1,1,2,1,1,1,0
1342,bucket ,0,2,1,1,2,0,0,0,0
1341,gorilla ,0,2,1,1,2,0,0,0,0
1340,cellar ,0,2,1,1,2,0,0,0,0
1339,bike ,0,2,1,1,2,1,1,1,0
1338,jacket ,0,2,1,1,2,0,0,0,0
1337,hose ,0,2,1,1,2,1,1,1,0
1336,seagull ,0,2,1,1,2,1,1,1,1
1335,cork ,0,2,1,1,2,0,0,0,0
1334,elk ,0,2,1,1,2,1,1,1,0
1333,sleigh ,0,2,1,1,2,0,0,0,0
1332,bow_(weapon) ,0,2,1,1,2,1,0,1,0
1331,pyramid ,0,2,1,1,2,0,0,0,1
1330,pistol ,0,2,1,1,2,1,1,1,0
1329,donkey ,0,2,1,1,2,1,1,1,0
1328,lobster ,0,2,1,1,2,1,1,1,1
1327,crowbar ,0,2,1,1,2,0,0,0,0
1326,radio ,0,2,1,1,2,0,0,-1,0
1325,caterpillar ,0,2,1,1,2,0,0,0,0
1324,level ,0,2,1,1,2,-1,0,-1,-1
1323,tortoise ,0,2,1,1,2,1,1,1,0
1322,brick ,0,2,1,1,2,0,0,0,0
1321,rabbit ,0,2,1,1,2,1,1,1,0
1320,coconut ,0,2,1,1,2,0,0,0,0
1319,spoon ,0,2,1,1,2,0,0,0,0
1318,panther ,0,2,1,1,2,1,1,1,0
1317,knife ,0,2,1,1,2,1,1,1,0
1316,bridge ,0,2,1,1,2,0,0,0,0
1315,dresser ,0,2,1,1,2,0,0,0,0
1314,chipmunk ,0,2,1,1,2,1,0,-1,0
1313,rocker ,0,2,1,1,2,-1,-1,-1,0
1312,piano ,0,2,1,1,2,1,1,1,0
1311,rope ,0,2,1,1,2,0,0,0,0
1310,cigarette ,0,2,1,1,2,1,1,1,-1
1309,bomb ,0,2,1,1,2,0,0,0,0
1308,shirt ,0,2,1,1,2,0,0,0,0
1307,pipe_(smoking) ,0,2,1,1,2,1,1,1,1
1306,bedroom ,0,2,1,1,2,1,0,1,0
1305,radish ,0,2,1,1,2,0,0,0,0
1304,turnip ,0,2,1,1,2,0,0,0,0
1303,belt ,0,2,1,1,2,0,0,0,0
1302,salamander ,0,2,1,1,2,1,1,1,0
1301,blender ,0,2,1,1,2,0,0,0,0
1300,board_(wood) ,0,2,1,1,2,0,0,0,0
1299,tiger ,0,2,1,1,2,1,1,1,0
1298,bread ,0,2,1,1,2,0,0,0,0
1297,truck ,0,2,1,1,2,-1,0,-1,-1
1296,bureau ,0,2,1,1,2,0,0,0,0
1295,strainer ,0,2,1,1,2,1,1,0,-1
1294,gate ,0,2,1,1,2,0,0,0,0
1293,bookcase ,0,2,1,1,2,0,0,0,0
1292,level ,0,2,1,1,2,0,0,-1,0
1291,cat ,0,2,1,1,2,1,1,1,1
1290,bullet ,0,2,1,1,2,1,0,1,1
1289,cheetah ,0,2,1,1,2,1,1,1,1
1288,brick ,0,2,1,1,2,0,0,0,0
1287,dagger ,0,2,1,1,2,0,0,0,0
1286,marble ,0,2,1,1,2,0,0,0,0
1285,bra ,0,2,1,1,2,0,0,0,0
1284,stone ,0,2,1,1,2,0,0,0,0
1283,seaweed ,0,2,1,1,2,0,0,0,0
1282,certificate ,0,2,1,1,2,0,0,0,0
1281,saucer ,0,2,1,1,2,0,0,0,0
1280,balloon ,0,2,1,1,2,0,0,0,0
1279,skyscraper ,0,2,1,1,2,0,0,0,0
1278,cantaloupe ,0,2,1,1,2,0,0,0,0
1277,cockroach ,0,2,1,1,2,-1,-1,-1,0
1276,earmuffs ,0,2,1,1,2,0,0,0,0
1275,blackbird ,0,2,1,1,2,0,0,0,0
1274,pheasant ,0,2,1,1,2,0,0,0,0
1273,hose_(leggings) ,0,2,1,1,2,0,0,0,0
1272,horse ,0,2,1,1,2,-1,-1,-1,-1
1271,tuna ,0,2,1,1,2,0,0,0,0
1270,raspberry ,0,2,1,1,2,0,0,0,0
1269,tractor ,0,2,1,1,2,1,1,1,1
1268,sardine ,0,2,1,1,2,0,0,0,0
1267,ant ,0,2,1,1,2,-1,0,-1,0
1266,spider ,0,2,1,1,2,0,0,0,0
1265,tap ,0,2,1,1,2,1,-1,1,0
1264,hamster ,0,2,1,1,2,-1,-1,-1,0
1263,bathtub ,0,2,1,1,2,0,0,0,0
1262,surfboard ,0,2,1,1,2,0,0,0,0
1261,dishwasher ,0,2,1,1,2,0,0,0,0
1260,axe ,0,2,1,1,2,1,1,1,1
1259,bike ,0,2,1,1,2,-1,-1,-1,1
1258,bagpipe ,0,2,1,1,2,0,0,0,0
1257,slingshot ,0,2,1,1,2,-1,0,-1,0
1256,groundhog ,0,2,1,1,2,-1,-1,-1,-1
1255,telephone ,0,2,1,1,2,-1,-1,0,-1
1254,parsley ,0,2,1,1,2,0,0,0,0
1253,saddle ,0,2,1,1,2,0,0,0,0
1252,shield ,0,2,1,1,2,0,0,-1,0
1251,football ,0,2,1,1,2,0,0,0,0
1250,oriole ,0,2,1,1,2,1,1,1,0
1249,shirt ,0,2,1,1,2,0,0,0,0
1248,baton ,0,2,1,1,2,0,0,0,0
1247,van ,0,2,1,1,2,1,0,1,0
1246,sleigh ,0,2,1,1,2,-1,0,1,1
1245,tongs ,0,2,1,1,2,1,1,1,0
1244,chipmunk ,0,2,1,1,2,1,0,1,0
1243,bayonet ,0,2,1,1,2,1,1,1,1
1242,pen ,0,2,1,1,2,1,1,1,0
1241,lobster ,0,2,1,1,2,1,1,-1,0
1240,broccoli ,0,2,1,1,2,0,0,0,1
1239,colander ,0,2,1,1,2,0,0,0,0
1238,box ,0,2,1,1,2,0,0,0,0
1237,ant ,0,2,1,1,2,-1,0,-1,0
1236,cloak ,0,2,1,1,2,0,0,0,0
1235,pencil ,0,2,1,1,2,1,1,1,1
1234,canary ,0,2,1,1,2,1,1,1,1
1233,limousine ,0,2,1,1,2,1,1,1,1
1232,alligator ,0,2,1,1,2,1,1,1,1
1231,pyramid ,0,2,1,1,2,0,0,0,0
1230,magazine ,0,2,1,1,2,0,0,0,0
1229,pie ,0,2,1,1,2,0,0,0,0
1228,sheep ,0,2,1,1,2,-1,-1,-1,0
1227,otter ,0,2,1,1,2,-1,-1,-1,-1
1226,chicken ,0,2,1,1,2,-1,-1,-1,0
1225,card_(greeting) ,0,2,1,1,2,0,0,0,0
1224,gate ,0,2,1,1,2,0,0,0,0
1223,carpet ,0,2,1,1,2,0,0,0,0
1222,goldfish ,0,2,1,1,2,0,0,0,0
1221,apron ,0,2,1,1,2,0,0,0,0
1220,cucumber ,0,2,1,1,2,0,0,0,0
1219,rat ,0,2,1,1,2,0,0,0,0
1218,jar ,0,2,1,1,2,0,0,0,2
1217,dress ,0,2,1,1,2,0,0,0,2
1216,cap_(bottle) ,0,2,1,1,2,0,0,0,0
1215,saddle ,0,2,1,1,2,0,0,0,2
1214,saddle ,0,2,1,1,2,0,0,1,0
1213,flute ,0,2,1,1,2,-1,1,-1,0
1212,boots ,0,2,1,1,2,1,1,1,0
1211,bat_(animal) ,0,2,1,1,2,0,0,0,0
1210,salamander ,0,2,1,1,2,-1,-1,-1,0
1209,toilet ,0,2,1,1,2,0,0,0,0
1208,honeydew ,0,2,1,1,2,0,0,0,0
1207,axe ,0,2,1,1,2,0,0,1,0
1206,machete ,0,2,1,1,2,1,1,1,-1
1205,harmonica ,0,2,1,1,2,0,0,0,-1
1204,key ,0,2,1,1,2,1,1,1,1
1203,broccoli ,0,2,1,1,2,0,0,0,0
1202,pheasant ,0,2,1,1,2,-1,-1,-1,0
1201,trousers ,0,2,1,1,2,0,0,0,0
1200,orange ,0,2,1,1,2,0,0,0,0
1199,trolley ,0,2,1,1,2,1,1,-1,1
1198,gopher ,0,2,1,1,2,0,0,0,0
1197,potato ,0,2,1,1,2,0,0,0,0
1196,parka ,0,2,1,1,2,0,0,0,0
1195,harpsichord ,0,2,1,1,2,1,1,0,0
1194,mug ,0,2,1,1,2,-1,-1,-1,0
1193,bluejay ,0,2,1,1,2,-1,-1,-1,0
1192,cape ,0,2,1,1,2,0,0,0,0
1191,cage ,0,2,1,1,2,0,0,0,0
1190,bike ,0,2,1,1,2,1,1,1,1
1189,skunk ,0,2,1,1,2,1,1,1,1
1188,orange ,0,2,1,1,2,0,0,-1,0
1187,bin_(waste) ,0,2,1,1,2,0,0,0,0
1186,coconut ,0,2,1,1,2,0,0,0,0
1185,rifle ,0,2,1,1,2,1,1,1,0
1184,lamb ,0,2,1,1,2,1,1,1,0
1183,ball ,0,2,1,1,2,0,0,-1,0
1182,bike ,0,2,1,1,2,-1,1,-1,0
1181,sandpaper ,0,2,1,1,2,0,0,0,0
1180,potato ,0,2,1,1,2,0,0,0,0
1179,housefly ,0,2,1,1,2,-1,-1,-1,0
1178,card_(greeting) ,0,2,1,1,2,0,1,0,-1
1177,elk ,0,2,1,1,2,-1,-1,-1,0
1176,pumpkin ,0,2,1,1,2,0,0,0,0
1175,spinach ,0,2,1,1,2,0,0,0,1
1174,bat_(baseball) ,0,2,1,1,2,1,1,1,0
1173,caribou ,0,2,1,1,2,-1,-1,-1,-1
1172,earmuffs ,0,2,1,1,2,0,0,0,0
1171,fridge ,0,2,1,1,2,-1,0,0,0
1170,scooter ,0,2,1,1,2,-1,-1,-1,0
1169,blouse ,0,2,1,1,2,0,0,0,0
1168,cottage ,0,2,1,1,2,0,0,0,0
1167,bull ,0,2,1,1,2,-1,-1,-1,0
1166,lion ,0,2,1,1,2,-1,-1,-1,-1
1165,shovel ,0,2,1,1,2,-1,-1,-1,0
1164,radio ,0,2,1,1,2,0,0,0,0
1163,stove ,0,2,1,1,2,0,0,0,0
1162,grape ,0,2,1,1,2,0,0,0,0
1161,chandelier ,0,2,1,1,2,0,0,0,0
1160,mandarin ,0,2,1,1,2,0,0,0,0
1159,parka ,0,2,1,1,2,0,0,0,0
1158,shotgun ,0,2,1,1,2,1,1,1,1
1157,blender ,0,2,1,1,2,0,0,0,0
1156,razor ,0,2,1,1,2,0,0,0,0
1155,hornet ,0,2,1,1,2,-1,-1,-1,0
1154,doorknob ,0,2,1,1,2,1,-1,0,0
1153,turtle ,0,2,1,1,2,1,1,1,1
1152,strainer ,0,2,1,1,2,0,0,0,0
1151,fan_(appliance) ,0,2,1,1,2,0,0,0,0
1150,pipe ,0,2,1,1,2,-1,-1,-1,0
1149,trumpet ,0,2,1,1,2,-1,-1,-1,1
1148,unicycle ,0,2,1,1,2,1,0,1,-1
1147,flute ,0,2,1,1,2,1,1,-1,0
1146,peach ,0,2,1,1,2,1,0,0,0
1145,mandarin ,0,2,1,1,2,0,0,0,0
1144,lime ,0,2,1,1,2,0,0,0,0
1143,prune ,0,2,1,1,2,1,0,-1,1
1142,bagpipe ,0,2,1,1,2,1,1,0,0
1141,swan ,0,2,1,1,2,-1,-1,-1,0
1140,beetle ,0,2,1,1,2,0,0,0,0
1139,cow ,0,2,1,1,2,-1,-1,-1,0
1138,trolley ,0,2,1,1,2,0,0,0,0
1137,escalator ,0,2,1,1,2,1,1,1,0
1136,telephone ,0,2,1,1,2,0,0,0,0
1135,doll ,0,2,1,1,2,0,0,0,0
1134,jeep ,0,2,1,1,2,0,0,0,0
1133,groundhog ,0,2,1,1,2,0,0,0,0
1132,nylons ,0,2,1,1,2,0,0,0,0
1131,falcon ,0,2,1,1,2,1,1,0,0
1130,mink ,0,2,1,1,2,0,0,0,0
1129,buffalo ,0,2,1,1,2,0,0,0,0
1128,shield ,0,2,1,1,2,1,0,-1,1
1127,turnip ,0,2,1,1,2,1,0,0,0
1126,olive ,0,2,1,1,2,0,0,0,0
1125,knife ,0,2,1,1,2,0,0,0,0
1124,sleigh ,0,2,1,1,2,1,0,-1,0
1123,gown ,0,2,1,1,2,0,0,0,0
1122,lamb ,0,2,1,1,2,-1,-1,0,-1
1121,hyena ,0,2,1,1,2,0,0,0,0
1120,beaver ,0,2,1,1,2,0,0,0,0
1119,emerald ,0,2,1,1,2,0,0,0,0
1118,oak ,0,2,1,1,2,0,0,0,0
1117,pants ,0,2,1,1,2,0,0,0,0
1116,dress ,0,2,1,1,2,0,0,0,0
1115,corn ,0,2,1,1,2,1,1,1,0
1114,seal ,0,2,1,1,2,0,0,0,0
1113,platypus ,0,2,1,1,2,-1,-1,-1,0
1112,buckle ,0,2,1,1,2,1,-1,0,-1
1111,grater ,0,2,1,1,2,0,0,0,0
1110,cup ,0,2,1,1,2,1,1,0,0
1109,cherry ,0,2,1,1,2,0,0,0,0
1108,bench ,0,2,1,1,2,0,0,0,0
1107,dove ,0,2,1,1,2,0,0,0,0
1106,grater ,0,2,1,1,2,0,0,-1,0
1105,card_(greeting) ,0,2,1,1,2,0,0,0,0
1104,doll ,0,2,1,1,2,0,0,0,0
1103,beaver ,0,2,1,1,2,-1,-1,-1,-1
1102,ant ,0,2,1,1,2,1,1,1,0
1101,shrimp ,0,2,1,1,2,-1,0,-1,0
1100,mat ,0,2,1,1,2,0,0,0,0
1099,rhubarb ,0,2,1,1,2,1,0,0,1
